evento_id;_CarrierDelay;_WeatherDelay;_NASDelay
32232;849.0;4;25.00
32233;1163.0;5;26.00
32234;1163.0;5;3.00
32235;1163.0;5;21.00
32236;1163.0;5;12.00
32237;1163.0;5;17.00
32238;1236.0;5;4.00
32239;1236.0;5;28.00
32240;723.0;3;81.00
32241;340.0;2;42.00
32242;340.0;2;12.00
32243;557.0;3;433.00
32244;642.0;3;9.00
32245;642.0;3;11.00
32246;552.0;3;13.00
32247;552.0;3;1.00
32248;137.0;1;20.00
32249;659.0;3;62.00
32250;438.0;2;11.00
32251;438.0;2;210.00
32252;438.0;2;125.00
32253;402.0;2;61.00
32254;402.0;2;177.00
32255;280.0;2;305.00
32256;280.0;2;113.00
32257;280.0;2;50.00
32258;280.0;2;57.00
32259;692.0;3;15.00
32260;692.0;3;113.00
32261;825.0;4;13.00
32262;825.0;4;793.00
32263;825.0;4;8.00
32264;196.0;1;131.00
32265;585.0;3;5.00
32266;179.0;1;8.00
32267;179.0;1;25.00
32268;179.0;1;18.00
32269;948.0;4;28.00
32270;948.0;4;23.00
32271;948.0;4;22.00
32272;383.0;2;211.00
32273;137.0;1;29.00
32274;229.0;1;2.00
32275;229.0;1;8.00
32276;229.0;1;1.00
32277;717.0;3;24.00
32278;717.0;3;4.00
32279;473.0;2;71.00
32280;473.0;2;46.00
32281;473.0;2;2.00
32282;473.0;2;68.00
32283;528.0;3;133.00
32284;607.0;3;27.00
32285;607.0;3;9.00
32286;135.0;1;109.00
32287;135.0;1;110.00
32288;135.0;1;50.00
32289;179.0;1;39.00
32290;179.0;1;12.00
32291;179.0;1;15.00
32292;270.0;2;85.00
32293;225.0;1;82.00
32294;607.0;3;2.00
32295;116.0;1;70.00
32296;116.0;1;100.00
32297;999.0;4;118.00
32298;695.0;3;1.00
32299;695.0;3;17.00
32300;695.0;3;37.00
32301;695.0;3;27.00
32302;695.0;3;12.00
32303;661.0;3;15.00
32304;661.0;3;62.00
32305;661.0;3;38.00
32306;270.0;2;23.00
32307;294.0;2;15.00
32308;294.0;2;6.00
32309;294.0;2;5.00
32310;294.0;2;39.00
32311;292.0;2;3.00
32312;1231.0;5;17.00
32313;577.0;3;16.00
32314;530.0;3;22.00
32315;530.0;3;7.00
32316;530.0;3;10.00
32317;122.0;1;26.00
32318;122.0;1;34.00
32319;116.0;1;36.00
32320;1272.0;6;18.00
32321;1272.0;6;108.00
32322;1272.0;6;57.00
32323;340.0;2;6.00
32324;340.0;2;19.00
32325;660.0;3;40.00
32326;484.0;2;11.00
32327;484.0;2;51.00
32328;484.0;2;325.00
32329;484.0;2;93.00
32330;484.0;2;32.00
32331;225.0;1;34.00
32332;225.0;1;45.00
32333;225.0;1;1.00
32334;812.0;4;34.00
32335;812.0;4;104.00
32336;812.0;4;98.00
32337;710.0;3;63.00
32338;710.0;3;15.00
32339;588.0;3;140.00
32340;522.0;3;345.00
32341;522.0;3;36.00
32342;522.0;3;123.00
32343;409.0;2;26.00
32344;409.0;2;39.00
32345;409.0;2;54.00
32346;409.0;2;109.00
32347;588.0;3;68.00
32348;621.0;3;11.00
32349;621.0;3;1029.00
32350;364.0;2;36.00
32351;89.0;1;22.00
32352;89.0;1;55.00
32353;89.0;1;79.00
32354;89.0;1;44.00
32355;588.0;3;58.00
32356;816.0;4;65.00
32357;816.0;4;0.00
32358;293.0;2;327.00
32359;293.0;2;3.00
32360;1041.0;5;21.00
32361;1041.0;5;15.00
32362;1041.0;5;38.00
32363;990.0;4;564.00
32364;990.0;4;179.00
32365;990.0;4;42.00
32366;990.0;4;38.00
32367;990.0;4;186.00
32368;990.0;4;18.00
32369;990.0;4;7.00
32370;990.0;4;37.00
32371;785.0;4;61.00
32372;785.0;4;39.00
32373;785.0;4;37.00
32374;785.0;4;14.00
32375;785.0;4;10.00
32376;963.0;4;42.00
32377;821.0;4;23.00
32378;821.0;4;4.00
32379;719.0;3;22.00
32380;500.0;3;291.00
32381;719.0;3;155.00
32382;717.0;3;13.00
32383;717.0;3;5.00
32384;717.0;3;45.00
32385;296.0;2;83.00
32386;403.0;2;4.00
32387;552.0;3;39.00
32388;403.0;2;29.00
32389;665.0;3;14.00
32390;665.0;3;72.00
32391;213.0;1;320.00
32392;522.0;3;91.00
32393;621.0;3;47.00
32394;621.0;3;69.00
32395;785.0;4;22.00
32396;785.0;4;69.00
32397;785.0;4;8.00
32398;181.0;1;89.00
32399;181.0;1;96.00
32400;364.0;2;17.00
32401;364.0;2;19.00
32402;364.0;2;175.00
32403;364.0;2;28.00
32404;304.0;2;133.00
32405;304.0;2;100.00
32406;304.0;2;108.00
32407;184.0;1;80.00
32408;1236.0;5;56.00
32409;245.0;1;15.00
32410;968.0;4;70.00
32411;296.0;2;10.00
32412;83.0;1;26.00
32413;83.0;1;32.00
32414;948.0;4;16.00
32415;948.0;4;32.00
32416;134.0;1;76.00
32417;134.0;1;51.00
32418;89.0;1;11.00
32419;89.0;1;3.00
32420;89.0;1;33.00
32421;771.0;4;90.00
32422;213.0;1;4.00
32423;213.0;1;137.00
32424;802.0;4;1.00
32425;802.0;4;42.00
32426;802.0;4;46.00
32427;802.0;4;21.00
32428;802.0;4;17.00
32429;245.0;1;143.00
32430;245.0;1;34.00
32431;335.0;2;119.00
32432;816.0;4;43.00
32433;181.0;1;129.00
32434;963.0;4;20.00
32435;963.0;4;48.00
32436;963.0;4;22.00
32437;585.0;3;105.00
32438;285.0;2;21.00
32439;285.0;2;30.00
32440;285.0;2;23.00
32441;557.0;3;80.00
32442;557.0;3;19.00
32443;765.0;4;14.00
32444;765.0;4;8.00
32445;861.0;4;24.00
32446;861.0;4;94.00
32447;294.0;2;65.00
32448;294.0;2;118.00
32449;229.0;1;77.00
32450;990.0;4;30.00
32451;990.0;4;103.00
32452;990.0;4;1.00
32453;990.0;4;33.00
32454;990.0;4;3.00
32455;990.0;4;79.00
32456;660.0;3;2.00
32457;660.0;3;145.00
32458;510.0;3;28.00
32459;510.0;3;6.00
32460;364.0;2;57.00
32461;661.0;3;6.00
32462;661.0;3;1.00
32463;661.0;3;14.00
32464;661.0;3;36.00
32465;661.0;3;13.00
32466;661.0;3;11.00
32467;557.0;3;22.00
32468;229.0;1;48.00
32469;229.0;1;7.00
32470;229.0;1;12.00
32471;402.0;2;64.00
32472;140.0;1;20.00
32473;161.0;1;8.00
32474;562.0;3;40.00
32475;642.0;3;132.00
32476;224.0;1;95.00
32477;335.0;2;105.00
32478;335.0;2;62.00
32479;482.0;2;66.00
32480;327.0;2;17.00
32481;102.0;1;42.00
32482;475.0;2;53.00
32483;475.0;2;4.00
32484;552.0;3;10.00
32485;383.0;2;2.00
32486;383.0;2;21.00
32487;473.0;2;77.00
32488;922.0;4;45.00
32489;922.0;4;10.00
32490;922.0;4;4.00
32491;922.0;4;16.00
32492;922.0;4;64.00
32493;383.0;2;156.00
32494;922.0;4;11.00
32495;922.0;4;13.00
32496;922.0;4;25.00
32497;475.0;2;20.00
32498;196.0;1;13.00
32499;685.0;3;6.00
32500;354.0;2;7.00
32501;539.0;3;32.00
32502;773.0;4;406.00
32503;773.0;4;106.00
32504;859.0;4;33.00
32505;859.0;4;34.00
32506;859.0;4;28.00
32507;1021.0;5;3.00
32508;1048.0;5;13.00
32509;592.0;3;16.00
32510;213.0;1;14.00
32511;561.0;3;8.00
32512;561.0;3;7.00
32513;510.0;3;5.00
32514;557.0;3;58.00
32515;557.0;3;3.00
32516;557.0;3;43.00
32517;227.0;1;56.00
32518;594.0;3;180.00
32519;157.0;1;162.00
32520;157.0;1;22.00
32521;157.0;1;79.00
32522;475.0;2;7.00
32523;1477.0;6;122.00
32524;1477.0;6;3.00
32525;1477.0;6;6.00
32526;475.0;2;48.00
32527;773.0;4;27.00
32528;286.0;2;6.00
32529;773.0;4;20.00
32530;500.0;3;22.00
32531;500.0;3;7.00
32532;1360.0;6;88.00
32533;561.0;3;76.00
32534;561.0;3;45.00
32535;594.0;3;120.00
32536;931.0;4;10.00
32537;931.0;4;70.00
32538;229.0;1;70.00
32539;229.0;1;10.00
32540;229.0;1;65.00
32541;158.0;1;1.00
32542;158.0;1;73.00
32543;158.0;1;28.00
32544;158.0;1;8.00
32545;396.0;2;50.00
32546;83.0;1;95.00
32547;247.0;1;1143.00
32548;174.0;1;246.00
32549;1186.0;5;9.00
32550;161.0;1;48.00
32551;657.0;3;123.00
32552;864.0;4;3.00
32553;213.0;1;37.00
32554;463.0;2;87.00
32555;491.0;2;16.00
32556;491.0;2;71.00
32557;491.0;2;14.00
32558;475.0;2;47.00
32559;510.0;3;144.00
32560;510.0;3;4.00
32561;510.0;3;59.00
32562;328.0;2;89.00
32563;328.0;2;104.00
32564;1106.0;5;160.00
32565;1106.0;5;221.00
32566;1106.0;5;9.00
32567;868.0;4;44.00
32568;427.0;2;30.00
32569;427.0;2;90.00
32570;75.0;1;
32571;327.0;2;20.00
32572;327.0;2;13.00
32573;295.0;2;2.00
32574;295.0;2;119.00
32575;295.0;2;4.00
32576;215.0;1;1.00
32577;215.0;1;25.00
32578;773.0;4;14.00
32579;460.0;2;9.00
32580;460.0;2;11.00
32581;859.0;4;80.00
32582;469.0;2;57.00
32583;469.0;2;32.00
32584;469.0;2;70.00
32585;130.0;1;52.00
32586;293.0;2;24.00
32587;293.0;2;4.00
32588;293.0;2;31.00
32589;821.0;4;7.00
32590;821.0;4;8.00
32591;821.0;4;28.00
32592;1320.0;6;11.00
32593;1320.0;6;24.00
32594;447.0;2;62.00
32595;722.0;3;302.00
32596;695.0;3;28.00
32597;175.0;1;14.00
32598;945.0;4;15.00
32599;945.0;4;166.00
32600;945.0;4;7.00
32601;945.0;4;16.00
32602;945.0;4;19.00
32603;945.0;4;14.00
32604;945.0;4;17.00
32605;945.0;4;41.00
32606;1316.0;6;3.00
32607;1316.0;6;20.00
32608;1316.0;6;12.00
32609;583.0;3;47.00
32610;931.0;4;32.00
32611;931.0;4;17.00
32612;1316.0;6;4.00
32613;1316.0;6;27.00
32614;1316.0;6;1.00
32615;1316.0;6;2.00
32616;1316.0;6;16.00
32617;992.0;4;121.00
32618;992.0;4;69.00
32619;992.0;4;56.00
32620;992.0;4;45.00
32621;992.0;4;18.00
32622;1068.0;5;30.00
32623;1068.0;5;1.00
32624;1068.0;5;22.00
32625;738.0;3;16.00
32626;738.0;3;18.00
32627;738.0;3;33.00
32628;529.0;3;24.00
32629;529.0;3;69.00
32630;369.0;2;127.00
32631;1824.0;8;3.00
32632;1824.0;8;23.00
32633;1824.0;8;48.00
32634;1824.0;8;6.00
32635;581.0;3;93.00
32636;861.0;4;25.00
32637;468.0;2;239.00
32638;468.0;2;28.00
32639;468.0;2;12.00
32640;468.0;2;124.00
32641;1984.0;8;39.00
32642;1984.0;8;206.00
32643;1984.0;8;48.00
32644;1984.0;8;9.00
32645;1984.0;8;1.00
32646;1984.0;8;20.00
32647;1565.0;7;12.00
32648;1565.0;7;8.00
32649;1565.0;7;10.00
32650;1565.0;7;4.00
32651;1491.0;6;28.00
32652;1491.0;6;8.00
32653;1491.0;6;6.00
32654;1491.0;6;18.00
32655;1491.0;6;36.00
32656;535.0;3;15.00
32657;535.0;3;11.00
32658;1491.0;6;5.00
32659;1440.0;6;36.00
32660;957.0;4;72.00
32661;535.0;3;67.00
32662;957.0;4;11.00
32663;1565.0;7;13.00
32664;488.0;2;16.00
32665;177.0;1;23.00
32666;177.0;1;12.00
32667;177.0;1;41.00
32668;864.0;4;11.00
32669;864.0;4;108.00
32670;1120.0;5;23.00
32671;779.0;4;2.00
32672;779.0;4;11.00
32673;779.0;4;34.00
32674;779.0;4;33.00
32675;779.0;4;14.00
32676;1703.0;7;15.00
32677;1703.0;7;5.00
32678;1703.0;7;86.00
32679;920.0;4;26.00
32680;1342.0;6;42.00
32681;1342.0;6;25.00
32682;1342.0;6;6.00
32683;1342.0;6;17.00
32684;1342.0;6;8.00
32685;1342.0;6;30.00
32686;1167.0;5;4.00
32687;1167.0;5;84.00
32688;1167.0;5;5.00
32689;1167.0;5;52.00
32690;1167.0;5;17.00
32691;529.0;3;134.00
32692;1824.0;8;18.00
32693;2329.0;10;4.00
32694;2329.0;10;2.00
32695;2329.0;10;41.00
32696;2329.0;10;109.00
32697;1342.0;6;49.00
32698;1703.0;7;12.00
32699;1703.0;7;23.00
32700;528.0;3;331.00
32701;563.0;3;123.00
32702;1310.0;6;39.00
32703;1310.0;6;140.00
32704;1310.0;6;19.00
32705;1310.0;6;122.00
32706;852.0;4;20.00
32707;937.0;4;222.00
32708;2329.0;10;96.00
32709;1062.0;5;5.00
32710;397.0;2;8.00
32711;1129.0;5;12.00
32712;1129.0;5;38.00
32713;1129.0;5;80.00
32714;1129.0;5;2.00
32715;1129.0;5;7.00
32716;993.0;4;5.00
32717;1046.0;5;33.00
32718;1062.0;5;30.00
32719;1062.0;5;109.00
32720;606.0;3;56.00
32721;1065.0;5;159.00
32722;1065.0;5;45.00
32723;1500.0;7;0.00
32724;1500.0;7;9.00
32725;663.0;3;2.00
32726;663.0;3;13.00
32727;663.0;3;9.00
32728;663.0;3;0.00
32729;663.0;3;47.00
32730;1173.0;5;70.00
32731;731.0;3;374.00
32732;1129.0;5;41.00
32733;305.0;2;43.00
32734;305.0;2;22.00
32735;305.0;2;15.00
32736;255.0;2;2.00
32737;255.0;2;12.00
32738;255.0;2;204.00
32739;255.0;2;25.00
32740;255.0;2;42.00
32741;802.0;4;20.00
32742;802.0;4;31.00
32743;255.0;2;122.00
32744;255.0;2;26.00
32745;255.0;2;50.00
32746;674.0;3;72.00
32747;305.0;2;10.00
32748;361.0;2;32.00
32749;361.0;2;92.00
32750;361.0;2;11.00
32751;361.0;2;10.00
32752;407.0;2;30.00
32753;236.0;1;20.00
32754;236.0;1;71.00
32755;236.0;1;130.00
32756;945.0;4;32.00
32757;945.0;4;42.00
32758;805.0;4;50.00
32759;805.0;4;226.00
32760;805.0;4;3.00
32761;805.0;4;20.00
32762;805.0;4;81.00
32763;805.0;4;30.00
32764;1076.0;5;72.00
32765;927.0;4;91.00
32766;927.0;4;13.00
32767;927.0;4;22.00
32768;927.0;4;10.00
32769;927.0;4;12.00
32770;1749.0;7;6.00
32771;977.0;4;39.00
32772;977.0;4;17.00
32773;1076.0;5;37.00
32774;397.0;2;53.00
32775;397.0;2;51.00
32776;397.0;2;72.00
32777;397.0;2;59.00
32778;397.0;2;24.00
32779;813.0;4;38.00
32780;813.0;4;13.00
32781;956.0;4;27.00
32782;842.0;4;2.00
32783;842.0;4;59.00
32784;1587.0;7;48.00
32785;2052.0;9;
32786;2052.0;9;0.00
32787;2052.0;9;3.00
32788;2052.0;9;7.00
32789;2052.0;9;116.00
32790;2052.0;9;18.00
32791;2052.0;9;12.00
32792;1546.0;7;33.00
32793;1546.0;7;90.00
32794;1546.0;7;112.00
32795;1546.0;7;62.00
32796;1546.0;7;37.00
32797;1546.0;7;312.00
32798;1546.0;7;58.00
32799;471.0;2;9.00
32800;787.0;4;21.00
32801;1749.0;7;2.00
32802;407.0;2;7.00
32803;837.0;4;19.00
32804;837.0;4;6.00
32805;837.0;4;17.00
32806;837.0;4;1.00
32807;957.0;4;49.00
32808;1222.0;5;30.00
32809;616.0;3;28.00
32810;616.0;3;39.00
32811;1139.0;5;106.00
32812;1072.0;5;217.00
32813;1072.0;5;37.00
32814;793.0;4;4.00
32815;1076.0;5;29.00
32816;1222.0;5;7.00
32817;1222.0;5;27.00
32818;1222.0;5;10.00
32819;1222.0;5;17.00
32820;1222.0;5;3.00
32821;854.0;4;30.00
32822;1127.0;5;9.00
32823;1127.0;5;46.00
32824;1127.0;5;2.00
32825;925.0;4;16.00
32826;925.0;4;39.00
32827;992.0;4;6.00
32828;1065.0;5;1.00
32829;1107.0;5;37.00
32830;1127.0;5;28.00
32831;1127.0;5;1.00
32832;1127.0;5;5.00
32833;1127.0;5;78.00
32834;1127.0;5;86.00
32835;1127.0;5;81.00
32836;1217.0;5;80.00
32837;1189.0;5;44.00
32838;1824.0;8;169.00
32839;1824.0;8;7.00
32840;1197.0;5;44.00
32841;1197.0;5;21.00
32842;1197.0;5;56.00
32843;1197.0;5;192.00
32844;1197.0;5;202.00
32845;1771.0;8;4.00
32846;1771.0;8;0.00
32847;1771.0;8;21.00
32848;1771.0;8;17.00
32849;337.0;2;58.00
32850;1055.0;5;324.00
32851;1055.0;5;58.00
32852;1055.0;5;9.00
32853;1107.0;5;42.00
32854;1107.0;5;29.00
32855;1303.0;6;7.00
32856;793.0;4;50.00
32857;793.0;4;17.00
32858;793.0;4;3.00
32859;793.0;4;22.00
32860;1120.0;5;36.00
32861;1120.0;5;55.00
32862;1120.0;5;3.00
32863;733.0;3;191.00
32864;581.0;3;36.00
32865;581.0;3;48.00
32866;1674.0;7;34.00
32867;1674.0;7;16.00
32868;1674.0;7;45.00
32869;1674.0;7;54.00
32870;977.0;4;31.00
32871;1249.0;5;8.00
32872;1514.0;7;5.00
32873;488.0;2;7.00
32874;488.0;2;27.00
32875;554.0;3;75.00
32876;1249.0;5;30.00
32877;977.0;4;71.00
32878;977.0;4;33.00
32879;763.0;4;59.00
32880;763.0;4;145.00
32881;763.0;4;92.00
32882;2402.0;10;18.00
32883;2402.0;10;40.00
32884;977.0;4;159.00
32885;977.0;4;62.00
32886;894.0;4;17.00
32887;873.0;4;27.00
32888;501.0;3;83.00
32889;501.0;3;23.00
32890;873.0;4;28.00
32891;873.0;4;13.00
32892;873.0;4;34.00
32893;873.0;4;107.00
32894;1222.0;5;144.00
32895;925.0;4;86.00
32896;925.0;4;88.00
32897;861.0;4;21.00
32898;2343.0;10;14.00
32899;2343.0;10;43.00
32900;502.0;3;59.00
32901;829.0;4;16.00
32902;829.0;4;1.00
32903;829.0;4;7.00
32904;829.0;4;15.00
32905;829.0;4;8.00
32906;829.0;4;4.00
32907;829.0;4;18.00
32908;1416.0;6;29.00
32909;534.0;3;27.00
32910;966.0;4;0.00
32911;966.0;4;2.00
32912;1303.0;6;458.00
32913;1303.0;6;218.00
32914;1050.0;5;57.00
32915;823.0;4;
32916;823.0;4;114.00
32917;823.0;4;0.00
32918;823.0;4;14.00
32919;1235.0;5;116.00
32920;529.0;3;15.00
32921;529.0;3;81.00
32922;581.0;3;18.00
32923;666.0;3;40.00
32924;823.0;4;41.00
32925;823.0;4;19.00
32926;823.0;4;92.00
32927;823.0;4;4.00
32928;1039.0;5;69.00
32929;957.0;4;38.00
32930;957.0;4;2.00
32931;629.0;3;28.00
32932;985.0;4;110.00
32933;1075.0;5;17.00
32934;1075.0;5;36.00
32935;1005.0;5;42.00
32936;1005.0;5;40.00
32937;1363.0;6;21.00
32938;1389.0;6;28.00
32939;641.0;3;47.00
32940;1747.0;7;25.00
32941;1010.0;5;90.00
32942;667.0;3;34.00
32943;667.0;3;7.00
32944;998.0;4;2.00
32945;998.0;4;0.00
32946;998.0;4;17.00
32947;998.0;4;39.00
32948;998.0;4;58.00
32949;998.0;4;8.00
32950;998.0;4;5.00
32951;628.0;3;35.00
32952;1075.0;5;28.00
32953;1075.0;5;9.00
32954;982.0;4;26.00
32955;982.0;4;7.00
32956;982.0;4;2.00
32957;982.0;4;1.00
32958;998.0;4;3.00
32959;2173.0;9;2.00
32960;1670.0;7;48.00
32961;1670.0;7;22.00
32962;1670.0;7;169.00
32963;1025.0;5;30.00
32964;1149.0;5;36.00
32965;1149.0;5;97.00
32966;1149.0;5;48.00
32967;1149.0;5;118.00
32968;1703.0;7;30.00
32969;1703.0;7;176.00
32970;1703.0;7;1.00
32971;868.0;4;72.00
32972;1119.0;5;18.00
32973;397.0;2;5.00
32974;632.0;3;204.00
32975;926.0;4;26.00
32976;926.0;4;29.00
32977;926.0;4;76.00
32978;836.0;4;3.00
32979;836.0;4;135.00
32980;534.0;3;55.00
32981;534.0;3;159.00
32982;1535.0;7;55.00
32983;1535.0;7;51.00
32984;1535.0;7;97.00
32985;1379.0;6;16.00
32986;1379.0;6;1.00
32987;1379.0;6;59.00
32988;1379.0;6;31.00
32989;1910.0;8;0.00
32990;1910.0;8;1.00
32991;1910.0;8;34.00
32992;1910.0;8;78.00
32993;1910.0;8;2.00
32994;1910.0;8;113.00
32995;1910.0;8;11.00
32996;1910.0;8;3.00
32997;957.0;4;25.00
32998;957.0;4;88.00
32999;2343.0;10;26.00
33000;2343.0;10;40.00
33001;913.0;4;6.00
33002;913.0;4;13.00
33003;528.0;3;52.00
33004;528.0;3;68.00
33005;528.0;3;23.00
33006;913.0;4;5.00
33007;913.0;4;3.00
33008;913.0;4;2.00
33009;466.0;2;8.00
33010;466.0;2;50.00
33011;466.0;2;7.00
33012;861.0;4;128.00
33013;919.0;4;174.00
33014;919.0;4;245.00
33015;919.0;4;23.00
33016;919.0;4;88.00
33017;982.0;4;20.00
33018;982.0;4;22.00
33019;982.0;4;12.00
33020;1127.0;5;36.00
33021;1127.0;5;54.00
33022;1127.0;5;20.00
33023;861.0;4;70.00
33024;861.0;4;46.00
33025;829.0;4;91.00
33026;829.0;4;24.00
33027;829.0;4;70.00
33028;829.0;4;223.00
33029;581.0;3;153.00
33030;1947.0;8;156.00
33031;1947.0;8;24.00
33032;1947.0;8;38.00
33033;1111.0;5;13.00
33034;985.0;4;44.00
33035;985.0;4;72.00
33036;925.0;4;154.00
33037;925.0;4;204.00
33038;925.0;4;29.00
33039;1176.0;5;0.00
33040;1176.0;5;
33041;1127.0;5;15.00
33042;1127.0;5;92.00
33043;1127.0;5;24.00
33044;1127.0;5;31.00
33045;1062.0;5;50.00
33046;1062.0;5;1.00
33047;1062.0;5;3.00
33048;950.0;4;287.00
33049;950.0;4;21.00
33050;950.0;4;115.00
33051;1535.0;7;42.00
33052;888.0;4;35.00
33053;1182.0;5;783.00
33054;1306.0;6;11.00
33055;1306.0;6;972.00
33056;813.0;4;153.00
33057;1140.0;5;16.00
33058;1140.0;5;
33059;1140.0;5;0.00
33060;925.0;4;53.00
33061;925.0;4;235.00
33062;925.0;4;26.00
33063;925.0;4;14.00
33064;973.0;4;29.00
33065;973.0;4;20.00
33066;973.0;4;61.00
33067;1514.0;7;38.00
33068;1514.0;7;4.00
33069;1140.0;5;15.00
33070;1140.0;5;1.00
33071;1140.0;5;5.00
33072;1334.0;6;25.00
33073;1334.0;6;26.00
33074;1334.0;6;10.00
33075;1334.0;6;81.00
33076;1514.0;7;62.00
33077;1182.0;5;80.00
33078;1182.0;5;31.00
33079;1500.0;7;10.00
33080;1500.0;7;14.00
33081;258.0;2;174.00
33082;1368.0;6;34.00
33083;1368.0;6;292.00
33084;1167.0;5;10.00
33085;1167.0;5;33.00
33086;1182.0;5;79.00
33087;888.0;4;754.00
33088;907.0;4;4.00
33089;1500.0;7;1.00
33090;1500.0;7;144.00
33091;1500.0;7;22.00
33092;973.0;4;50.00
33093;973.0;4;3.00
33094;973.0;4;207.00
33095;680.0;3;144.00
33096;680.0;3;27.00
33097;680.0;3;37.00
33098;680.0;3;29.00
33099;925.0;4;40.00
33100;1242.0;5;40.00
33101;1670.0;7;6.00
33102;1090.0;5;168.00
33103;1090.0;5;19.00
33104;1090.0;5;25.00
33105;1105.0;5;47.00
33106;1105.0;5;15.00
33107;775.0;4;39.00
33108;775.0;4;10.00
33109;1065.0;5;47.00
33110;966.0;4;62.00
33111;1590.0;7;108.00
33112;895.0;4;20.00
33113;895.0;4;24.00
33114;895.0;4;22.00
33115;581.0;3;203.00
33116;1237.0;5;51.00
33117;1237.0;5;727.00
33118;1090.0;5;475.00
33119;1090.0;5;59.00
33120;1090.0;5;4.00
33121;763.0;4;23.00
33122;763.0;4;268.00
33123;1050.0;5;24.00
33124;577.0;3;179.00
33125;994.0;4;8.00
33126;994.0;4;2.00
33127;994.0;4;1.00
33128;994.0;4;197.00
33129;994.0;4;123.00
33130;407.0;2;16.00
33131;407.0;2;55.00
33132;407.0;2;204.00
33133;1723.0;7;5.00
33134;594.0;3;40.00
33135;1590.0;7;89.00
33136;1590.0;7;2.00
33137;197.0;1;53.00
33138;488.0;2;68.00
33139;223.0;1;23.00
33140;197.0;1;37.00
33141;197.0;1;2.00
33142;197.0;1;1.00
33143;197.0;1;25.00
33144;197.0;1;5.00
33145;994.0;4;81.00
33146;925.0;4;57.00
33147;925.0;4;146.00
33148;925.0;4;276.00
33149;925.0;4;44.00
33150;1487.0;6;18.00
33151;1487.0;6;4.00
33152;1487.0;6;78.00
33153;1487.0;6;9.00
33154;1242.0;5;25.00
33155;581.0;3;51.00
33156;581.0;3;207.00
33157;1084.0;5;9.00
33158;1084.0;5;3.00
33159;1084.0;5;42.00
33160;1237.0;5;39.00
33161;1237.0;5;43.00
33162;787.0;4;26.00
33163;787.0;4;22.00
33164;1237.0;5;100.00
33165;1237.0;5;54.00
33166;551.0;3;149.00
33167;551.0;3;26.00
33168;551.0;3;29.00
33169;551.0;3;111.00
33170;966.0;4;4.00
33171;1303.0;6;697.00
33172;629.0;3;10.00
33173;1139.0;5;3.00
33174;1139.0;5;47.00
33175;1139.0;5;15.00
33176;787.0;4;23.00
33177;1576.0;7;32.00
33178;1576.0;7;5.00
33179;1084.0;5;47.00
33180;983.0;4;1.00
33181;983.0;4;9.00
33182;983.0;4;4.00
33183;983.0;4;7.00
33184;2381.0;10;10.00
33185;2381.0;10;48.00
33186;983.0;4;8.00
33187;983.0;4;63.00
33188;1176.0;5;38.00
33189;1176.0;5;10.00
33190;1176.0;5;2.00
33191;1176.0;5;12.00
33192;1176.0;5;14.00
33193;983.0;4;5.00
33194;2136.0;9;0.00
33195;2136.0;9;4.00
33196;2136.0;9;563.00
33197;674.0;3;20.00
33198;1173.0;5;193.00
33199;1217.0;5;22.00
33200;1217.0;5;46.00
33201;1217.0;5;68.00
33202;1217.0;5;9.00
33203;674.0;3;59.00
33204;177.0;1;35.00
33205;177.0;1;40.00
33206;1222.0;5;22.00
33207;1222.0;5;23.00
33208;1084.0;5;11.00
33209;1576.0;7;38.00
33210;1084.0;5;64.00
33211;2106.0;9;0.00
33212;2106.0;9;29.00
33213;2106.0;9;15.00
33214;2106.0;9;6.00
33215;1400.0;6;3.00
33216;1046.0;5;41.00
33217;1046.0;5;30.00
33218;1979.0;8;1.00
33219;1749.0;7;64.00
33220;1749.0;7;58.00
33221;1400.0;6;141.00
33222;1400.0;6;29.00
33223;854.0;4;28.00
33224;854.0;4;40.00
33225;854.0;4;55.00
33226;612.0;3;64.00
33227;1389.0;6;74.00
33228;834.0;4;174.00
33229;2039.0;9;107.00
33230;2039.0;9;110.00
33231;2039.0;9;25.00
33232;980.0;4;11.00
33233;1011.0;5;8.00
33234;1011.0;5;17.00
33235;1011.0;5;86.00
33236;997.0;4;2.00
33237;997.0;4;312.00
33238;861.0;4;44.00
33239;2227.0;9;1.00
33240;2227.0;9;22.00
33241;936.0;4;60.00
33242;1299.0;6;19.00
33243;1299.0;6;12.00
33244;2173.0;9;3.00
33245;2173.0;9;42.00
33246;2173.0;9;30.00
33247;2173.0;9;105.00
33248;409.0;2;95.00
33249;550.0;3;118.00
33250;550.0;3;18.00
33251;1185.0;5;77.00
33252;1185.0;5;107.00
33253;957.0;4;32.00
33254;957.0;4;179.00
33255;1747.0;7;13.00
33256;1747.0;7;628.00
33257;1747.0;7;39.00
33258;926.0;4;512.00
33259;929.0;4;79.00
33260;929.0;4;5.00
33261;1180.0;5;25.00
33262;1180.0;5;3.00
33263;1055.0;5;453.00
33264;854.0;4;3.00
33265;842.0;4;9.00
33266;842.0;4;6.00
33267;1127.0;5;17.00
33268;733.0;3;89.00
33269;733.0;3;68.00
33270;411.0;2;86.00
33271;411.0;2;11.00
33272;411.0;2;76.00
33273;411.0;2;50.00
33274;75.0;1;6.00
33275;75.0;1;7.00
33276;75.0;1;9.00
33277;75.0;1;0.00
33278;75.0;1;25.00
